#timestamp 1530262807897
#date 2018-06-29T09:00:07+00:00
#players 1000
#index,id,rank,name,tier,lp,level,proTeam,win,loss
0,summoner-58260945,1,knight8,Challenger,1298,129,,544,425
1,summoner-4460427,2,Hide on bush,Challenger,1255,128,,548,474
2,summoner-28862717,3,MVP ADD,Challenger,1228,79,,246,167
3,summoner-16380488,4,DontRemakeAatrox,Challenger,1215,112,,309,225
4,summoner-56951349,5,댕 체,Challenger,1149,130,,669,574
5,summoner-66820148,6,go to California,Challenger,1115,65,,214,150
6,summoner-54892079,7,ZIBISUP,Challenger,1035,85,,334,257
7,summoner-56931329,8,tjudlsawqz,Challenger,1023,73,,345,256
8,summoner-58390689,9,롤스터단합KT,Challenger,1017,118,,694,617
9,summoner-5802440,10,칼과 창 방패,Challenger,1000,124,,479,407
10,summoner-43111655,11,KZ Cuzz,Challenger,994,96,,423,354
11,summoner-66810143,12,아이거또어우,Challenger,943,63,,265,204
12,summoner-22611767,13,SKT T1 Le0,Challenger,957,113,,463,401
13,summoner-26421732,14,Lehends,Challenger,954,91,,396,309
14,summoner-9810634,15,NekoL,Challenger,888,106,,403,323
15,summoner-71150224,16,thgink9,Challenger,916,56,,266,146
16,summoner-65821228,17,롤오브레전드1234,Challenger,893,108,,448,380
17,summoner-59660326,18,yiwancibeishang,Challenger,894,185,,847,784
18,summoner-48040865,19,하얼빈의쟝첸이야,Challenger,894,63,,271,176
19,summoner-65710258,20,난 질수없다,Challenger,894,70,,176,111
20,summoner-6986047,21,독이 있다,Challenger,909,129,,442,389
21,summoner-57541180,22,MADKlNG,Challenger,884,112,,256,196
22,summoner-66830152,23,학식먹을나이,Challenger,855,57,,200,141
23,summoner-1412967,24,daydayupup,Challenger,842,126,,664,610
24,summoner-3695029,25,real gankster,Challenger,800,114,,622,565
25,summoner-12910223,26,이 차가 식기전에,Challenger,826,106,,447,386
26,summoner-1252821,27,GimGoon,Challenger,799,66,,268,211
27,summoner-68911210,28,Liu xiao you,Challenger,815,62,,297,201
28,summoner-64250795,29,Karsa fans,Challenger,802,134,,659,603
29,summoner-43920725,30,호잇이,Challenger,801,126,,545,447
30,summoner-36871116,31,플리리,Challenger,798,77,,272,204
31,summoner-66690330,32,greed3,Challenger,754,102,,587,496
32,summoner-11641191,33,lookatmy,Challenger,793,59,,163,98
33,summoner-7895259,34,SKT T1 Bang,Challenger,792,93,,268,218
34,summoner-22071749,35,KT DEFT,Challenger,788,54,,167,103
35,summoner-66810156,36,킹존 물만두,Challenger,784,66,,273,226
36,summoner-38710450,37,출애굽기15장27절,Challenger,771,67,,238,180
37,summoner-9007397,38,Klmjg,Challenger,769,164,,850,791
38,summoner-8251858,39,IruguN,Challenger,769,91,,329,277
39,summoner-4473652,40,Gen G CoreJJ,Challenger,761,117,,491,404
40,summoner-4673576,41,뉴트 주니어,Challenger,758,83,,269,203
41,summoner-69670582,42,Mark Time,Challenger,757,62,,201,113
42,summoner-2009412,43,Billys,Challenger,756,108,,496,426
43,summoner-66840149,44,안니어어엉,Challenger,799,93,,540,485
44,summoner-26670323,45,츠코파이,Challenger,740,73,,228,163
45,summoner-38100682,46,KDM LuBu,Challenger,734,122,,386,327
46,summoner-50800386,47,20 1 1 14,Challenger,734,74,,228,172
47,summoner-27061092,48,이도류,Challenger,732,110,,383,333
48,summoner-4463953,49,마마돈워리,Challenger,737,72,,312,260
49,summoner-66840154,50,Si tu es vivant,Challenger,719,81,,347,290
50,summoner-16910609,51,DWG BeryL,Challenger,717,145,,690,628
51,summoner-18791995,52,handcIap,Challenger,714,71,,312,257
52,summoner-3457702,53,WE 77,Challenger,708,71,,380,258
53,summoner-3084278,54,구린내가심하구나,Challenger,705,141,,823,726
54,summoner-62350588,55,N1etonoShana,Challenger,704,88,,288,227
55,summoner-40261890,56,북쪽의 괴물,Challenger,700,140,,580,527
56,summoner-63050591,57,Jin Air Nova,Challenger,699,83,,192,136
57,summoner-5354271,58,아름다운 서울,Challenger,690,124,,584,507
58,summoner-4542720,59,PandaTV51654,Challenger,692,70,,255,200
59,summoner-25260179,60,GabrielCRO,Challenger,646,125,,613,543
60,summoner-50080859,61,htebaziIE,Challenger,682,94,,407,358
61,summoner-23962092,62,타인은 지옥이다1,Challenger,657,191,,1061,1011
62,summoner-57580784,63,칼과 창 방패2,Challenger,629,108,,451,387
63,summoner-18971354,64,오뚜기3분미트볼,Challenger,676,67,,184,138
64,summoner-42194700,65,ngwm,Challenger,675,80,,454,367
