#timestamp 1530014460537
#date 2018-06-26T12:01:00+00:00
#players 1000
#index,id,rank,name,tier,lp,level,proTeam,win,loss
0,summoner-485522,1,Josedeodo,Challenger,1261,87,,125,54
1,summoner-54601,2,Aloned,Challenger,1163,88,,261,176
2,summoner-146501,3,Reincarnati0n,Challenger,970,82,,298,251
3,summoner-13101424,4,Jon Slow,Challenger,964,67,,160,90
4,summoner-12970770,5,Laro,Challenger,900,108,,290,241
5,summoner-887542,6,Áckerman,Challenger,849,88,,200,148
6,summoner-22373,7,Jara,Challenger,841,96,,315,267
7,summoner-39798,8,Ðark,Challenger,804,75,,132,77
8,summoner-41970,9,Ronnie Sullivan,Challenger,780,97,,319,274
9,summoner-78155,10,Jovana Rea,Challenger,752,70,,165,114
10,summoner-551623,11,Cubn,Challenger,746,92,,240,184
11,summoner-258446,12,Plugo,Challenger,700,67,,135,95
12,summoner-197380,13,El tio Pompas,Challenger,646,145,,193,141
13,summoner-117772,14,Popeyee,Challenger,613,164,,290,188
14,summoner-2273511,15,Bën,Challenger,589,93,,149,115
15,summoner-2260415,16,ClickClick,Challenger,588,120,,277,247
16,summoner-316731,17,Fixeal,Challenger,588,64,,140,83
17,summoner-1540877,18,Rîn,Challenger,581,66,,228,179
18,summoner-90878,19,Crab,Challenger,569,66,,183,146
19,summoner-42122,20,TøpLop,Challenger,568,158,,610,567
20,summoner-419084,21,Follow,Challenger,565,107,,262,215
21,summoner-919421,22,LSG TurboBestia,Challenger,534,97,,169,126
22,summoner-1342068,23,Just Historia,Challenger,529,136,,442,414
23,summoner-55115,24,Amazing LOL,Challenger,522,76,,219,175
24,summoner-3773783,25,xypherz,Challenger,517,115,,356,309
25,summoner-6421946,26,Franchu1440,Challenger,514,80,,295,251
26,summoner-11510189,27,MK Piqueos,Challenger,514,71,,177,141
27,summoner-4563644,28,Stay in Tower,Challenger,493,140,,510,472
28,summoner-28154,29,TA Sasuke,Challenger,489,70,,163,126
29,summoner-65363,30,Ríos,Challenger,488,78,,126,90
30,summoner-1272154,31,KING Dongˇha,Challenger,486,113,,345,313
31,summoner-4168955,32,adcccc,Challenger,484,113,,266,221
32,summoner-414524,33,FIare,Challenger,484,110,,222,186
33,summoner-521178,34,Kartana,Challenger,479,92,,292,248
34,summoner-2531572,35,Zach dempsey,Challenger,477,93,,343,304
35,summoner-14220740,36,should kys,Challenger,466,67,,287,224
36,summoner-247624,37,lkiefer,Challenger,466,102,,180,154
37,summoner-214586,38,Churri1,Challenger,460,56,,164,131
38,summoner-10890287,39,Fan De CasterMax,Challenger,454,98,,177,135
39,summoner-68001,40,EduardoFilopo,Challenger,451,92,,229,187
40,summoner-201891,41,randommmm,Challenger,451,72,,151,122
41,summoner-100168,42,Ázenth,Challenger,449,99,,271,231
42,summoner-71900,43,2v1 plz,Challenger,447,104,,231,201
43,summoner-8511827,44,Ðaedra,Challenger,444,58,,107,71
44,summoner-118449,45,maybe someday,Challenger,438,59,,168,134
45,summoner-183154,46,Mát,Challenger,434,99,,324,289
46,summoner-464759,47,Little ROODRA,Challenger,423,88,,251,160
47,summoner-1140356,48,F3NIX,Challenger,417,74,,141,103
48,summoner-14143678,49,CA Krim,Challenger,409,63,,183,120
49,summoner-238388,50,NaFT,Challenger,406,90,,131,98
50,summoner-1042870,51,ADC IN MMXVIII,Challenger,401,98,,233,205
51,summoner-8560132,52,Henrik Hansen,Challenger,401,60,,138,101
52,summoner-6232791,53,Fòrce,Challenger,400,49,,72,36
53,summoner-1254016,54,FLORA FATALE,Challenger,399,106,,284,250
54,summoner-110499,55,Psykhé,Challenger,397,73,,235,200
55,summoner-4054501,56,Cesni,Challenger,394,114,,319,305
56,summoner-735988,57,Ayax UwU,Challenger,393,77,,268,198
57,summoner-225934,58,Morts,Challenger,389,109,,339,312
58,summoner-4590501,59,1cody,Challenger,388,71,,251,197
59,summoner-51342,60,We Are Life,Challenger,388,56,,120,89
60,summoner-130151,61,woofı,Challenger,386,66,,133,104
61,summoner-2633138,62,Snöw,Challenger,385,134,,464,436
62,summoner-6490141,63,SiuRuFa,Challenger,383,89,,225,200
63,summoner-29645,64,PureBlood,Challenger,382,84,,239,205
64,summoner-1434364,65,OFWGKTA,Challenger,380,110,,338,297
