#timestamp 1529928029686
#date 2018-06-25T12:00:29+00:00
#players 1000
#index,id,rank,name,tier,lp,level,proTeam,win,loss
0,summoner-91909115,1,tarzaned2,Challenger,1304,73,,351,245
1,summoner-96059078,2,sorry my bad xd,Challenger,1300,43,,123,54
2,summoner-24220969,3,thtr,Challenger,1067,91,,356,296
3,summoner-87439213,4,ìnori,Challenger,1055,119,,345,279
4,summoner-91739120,5,Play for KDA,Challenger,1045,59,,207,144
5,summoner-75900909,6,GGEA Neøø,Challenger,1026,141,,306,241
6,summoner-22275443,7,TCLB ZzeR,Challenger,941,65,,275,185
7,summoner-34925733,8,CG Solo,Challenger,934,83,,307,245
8,summoner-22670229,9,Shout,Challenger,927,89,,295,236
9,summoner-19839806,10,blaberfish2,Challenger,921,109,,401,321
10,summoner-35097344,11,duoking1,Challenger,901,70,,241,176
11,summoner-83339123,12,Humble Diligent,Challenger,888,83,,342,287
12,summoner-65389099,13,Liquid Impact,Challenger,877,72,,242,180
13,summoner-68401488,14,5tunt,Challenger,865,81,,242,187
14,summoner-21193669,15,Hakuho,Challenger,861,88,,255,199
15,summoner-68469257,16,Azures,Challenger,857,116,,444,392
16,summoner-87330006,17,Yusuiˉ,Challenger,841,69,,186,123
17,summoner-71229345,18,divided jungle,Challenger,832,67,,241,189
18,summoner-24326160,19,Sweaty ASol,Challenger,820,74,,257,204
19,summoner-96629156,20,FOX Damonte,Challenger,808,43,,117,79
20,summoner-38375098,21,Jurassiq,Challenger,806,81,,303,254
21,summoner-95429143,22,ESKEET1T,Challenger,799,44,,112,77
22,summoner-21276764,23,Vulcan1,Challenger,774,114,,385,331
23,summoner-95119178,24,WPI 3970,Challenger,772,45,,134,84
24,summoner-94060086,25,TwTv LoLHarambe,Challenger,767,73,,370,294
25,summoner-23368264,26,Tracy Mcgràdy,Challenger,761,51,,131,75
26,summoner-20389591,27,Inorï,Challenger,757,69,,327,256
27,summoner-91419120,28,TSM Zven,Challenger,753,106,,480,400
