#timestamp 1530262870133
#date 2018-06-29T09:01:10+00:00
#players 1000
#index,id,rank,name,tier,lp,level,proTeam,win,loss
0,summoner-10311062,1,P1xeLG4mer,Challenger,988,115,,203,95
1,summoner-10351301,2,Dreamwalkér,Challenger,948,52,,150,103
2,summoner-74922,3,Chewbacca,Challenger,840,74,,198,153
3,summoner-325689,4,SUPRAAAA,Challenger,839,128,,242,189
4,summoner-1663635,5,Nerrazuro,Challenger,814,54,,120,81
5,summoner-71826,6,Даниил Фанцест,Challenger,657,86,,91,52
6,summoner-83628,7,bronyaw,Challenger,640,120,,238,194
7,summoner-10410143,8,lllllllllllllll,Challenger,584,64,,235,197
8,summoner-1684814,9,ZakAntihype,Challenger,548,91,,290,257
9,summoner-2782918,10,Slayer l33t,Challenger,513,60,,143,110
10,summoner-5340506,11,LCS Ðupliënce,Challenger,506,62,,168,144
11,summoner-337765,12,Лелуш Британский,Challenger,502,118,,136,111
12,summoner-14740135,13,Farbenfuchs,Challenger,485,62,,188,98
13,summoner-273967,14,Bladesurge,Challenger,434,86,,146,125
14,summoner-10841875,15,Ginoragood,Challenger,432,46,,124,69
15,summoner-11960125,16,Sissor,Challenger,424,96,,425,396
16,summoner-95455,17,Kuroukihime Chan,Challenger,418,128,,166,118
17,summoner-14740137,18,MiPadreEsPutin,Challenger,413,63,,219,186
18,summoner-12561973,19,starlord121,Challenger,411,56,,162,119
19,summoner-952364,20,Dеath Wish,Challenger,404,56,,103,78
20,summoner-3785520,21,PRiNCE Nidhogg,Challenger,367,133,,242,208
21,summoner-163588,22,EkleDank,Challenger,367,109,,227,195
22,summoner-9630133,23,PoorLostSouls,Challenger,363,60,,128,102
23,summoner-6741509,24,Lil Rick,Challenger,357,164,,123,91
24,summoner-10641633,25,Драчyн,Challenger,352,92,,127,84
25,summoner-1754607,26,H3r3WeG0,Challenger,346,57,,114,95
26,summoner-67344,27,Noirr,Challenger,340,113,,276,257
27,summoner-314666,28,Loneg,Challenger,337,151,,407,358
28,summoner-1228150,29,Eleinoys,Challenger,334,105,,197,170
29,summoner-14730143,30,Bridgeman,Challenger,326,51,,179,133
30,summoner-66391,31,Tyrant Bane,Challenger,326,151,,119,96
31,summoner-12380217,32,Zarackkk IC 1101,Challenger,318,56,,129,122
32,summoner-12533868,33,Polkagrisen,Challenger,318,63,,82,55
33,summoner-5302220,34,HitomiLove,Challenger,310,107,,129,115
34,summoner-8440165,35,Divine Wukong,Challenger,289,41,,85,49
35,summoner-312086,36,MachoTomacho,Challenger,295,90,,185,143
36,summoner-311624,37,Лили Троллдрин,Challenger,288,48,,115,97
37,summoner-958893,38,Сашка Слай,Challenger,282,146,,148,129
38,summoner-3310289,39,bak1ajan,Challenger,281,115,,299,296
39,summoner-164661,40,SeaN014,Challenger,273,105,,75,52
40,summoner-12401575,41,kapitanpomidor10,Challenger,272,42,,118,42
41,summoner-13660224,42,Onetrick Oneshot,Challenger,267,83,,192,119
42,summoner-872138,43,MyChickBad,Challenger,264,161,,506,489
43,summoner-1044769,44,Cэм,Challenger,257,122,,185,163
44,summoner-253705,45,DestrXXX,Challenger,256,126,,322,293
45,summoner-483823,46,Ходячий Похмелец,Challenger,254,155,,151,122
46,summoner-14031330,47,Low Elo Scrub,Challenger,251,49,,153,96
47,summoner-11580151,48,Fisha,Challenger,250,70,,226,213
48,summoner-3221784,49,ObaN TheDarkneSS,Challenger,250,132,,136,123
49,summoner-13364441,50,Zihao Uzi Jian,Challenger,245,58,,136,105
50,summoner-12530513,51,Tacozzz,Challenger,244,46,,91,50
51,summoner-181688,52,Розовая Орхидея,Challenger,242,145,,255,235
52,summoner-1750440,53,Ира Титаренко,Challenger,239,91,,248,212
53,summoner-3341177,54,Morvan,Challenger,236,137,,391,375
54,summoner-1302913,55,Viktor Komarov,Challenger,236,58,,158,128
55,summoner-13862615,56,ДмитрийКПСС,Challenger,235,48,,133,91
56,summoner-90950,57,Artin,Challenger,223,85,,133,121
57,summoner-150200,58,Sаyonara boy,Challenger,215,206,,138,122
58,summoner-78349,59,Ðead Høpe,Challenger,236,99,,174,144
59,summoner-283953,60,Казахский Лучник,Challenger,190,74,,194,175
60,summoner-9610126,61,Close,Challenger,190,76,,171,137
61,summoner-313748,62,Ермак,Challenger,189,67,,104,98
62,summoner-5293217,63,CoRtez,Challenger,184,38,,48,22
63,summoner-6020523,64,Zima1347,Challenger,183,64,,190,162
64,summoner-12533283,65,youkknowwho,Challenger,182,48,,98,78
65,summoner-1643647,66,Coldfeeling,Challenger,177,43,,95,60
66,summoner-955970,67,xDamagerx,Challenger,177,80,,81,65
67,summoner-3341845,68,Hоrizon,Challenger,172,129,,97,80
68,summoner-1561831,69,x Grizz x,Challenger,168,85,,130,112
69,summoner-13490667,70,Lesnik iz Latvii,Challenger,156,79,,173,129
70,summoner-2872633,71,Predator Nunu,Challenger,149,165,,197,180
71,summoner-3290397,72,Remains of Life,Challenger,141,80,,117,86
72,summoner-1431081,73,ZerooBat,Challenger,126,102,,278,266
73,summoner-1046631,74,Аквариум,Challenger,126,113,,130,106
74,summoner-1632499,75,boy gánk team,Challenger,124,85,,186,169
75,summoner-6171068,76,2 Axes 1 Draven,Challenger,119,90,,140,128
76,summoner-950293,77,no vision GG,Challenger,115,112,,165,153
77,summoner-1770259,78,Сэр Нидали Син,Challenger,114,70,,142,87
78,summoner-2832797,79,Трисс,Challenger,109,152,,381,366
79,summoner-5170161,80,CALLING DESTINY,Challenger,109,48,,106,98
80,summoner-179709,81,edvinture,Challenger,109,207,,65,38
81,summoner-121593,82,Gentleman Jhin,Challenger,105,213,,135,117
82,summoner-14740136,83,FemdomJanna,Challenger,105,44,,89,59
83,summoner-10280159,84,Silas Greaves,Challenger,90,139,,103,68
84,summoner-13372499,85,TheWhiteRabbit21,Challenger,101,59,,196,154
85,summoner-4741988,86,PVP Hellstaff,Challenger,100,117,,223,205
86,summoner-6781982,87,Heart of Gold,Challenger,97,92,,305,297
87,summoner-493222,88,GottorNiceUIt,Challenger,97,118,,131,126
88,summoner-256015,89,MostWilded,Challenger,96,123,,205,180
89,summoner-1410266,90,пусто,Challenger,92,124,,67,56
90,summoner-12671438,91,Jack Sparrоw,Challenger,91,67,,91,63
91,summoner-1764111,92,x6Илитный6Воен6x,Challenger,89,50,,83,67
92,summoner-962443,93,SøuL,Challenger,87,98,,94,87
93,summoner-517140,94,Vorbex,Challenger,84,149,,436,411
94,summoner-14740134,95,ˆˉˆ,Challenger,83,43,,120,68
95,summoner-2633700,96,MaxSettings,Challenger,81,169,,142,129
96,summoner-142709,97,KEK,Challenger,80,127,,268,273
97,summoner-296780,98,Воруй полоскай,Challenger,80,108,,159,146
98,summoner-101936,99,Hate Junglers,Challenger,77,86,,193,182
99,summoner-14330124,100,Buzz,Challenger,70,61,,113,95
100,summoner-9090175,101,Veronica Maggio,Challenger,69,98,,403,392
101,summoner-946128,102,Guilt,Challenger,66,164,,367,332
102,summoner-6500254,103,Lady Lulu,Challenger,66,207,,169,135
103,summoner-324341,104,Hyperiоn,Challenger,65,137,,348,323
104,summoner-1243208,105,Cyvorovec,Challenger,65,107,,159,153
105,summoner-335536,106,А ЗА МАТ ИЗВЕНИ,Challenger,63,121,,385,365
106,summoner-1670504,107,Sаvior1947,Challenger,62,122,,109,106
