#timestamp 1530057675997
#date 2018-06-27T00:01:15+00:00
#players 1000
#index,id,rank,name,tier,lp,level,proTeam,win,loss
0,summoner-10311062,1,P1xeLG4mer,Challenger,1004,114,,202,93
1,summoner-10351301,2,Dreamwalkér,Challenger,967,52,,150,102
2,summoner-325689,3,SUPRAAAA,Challenger,901,128,,242,186
3,summoner-74922,4,Chewbacca,Challenger,878,74,,198,151
4,summoner-1663635,5,Nerrazuro,Challenger,834,54,,120,80
5,summoner-71826,6,Даниил Фанцест,Challenger,673,86,,91,51
6,summoner-83628,7,bronyaw,Challenger,623,119,,236,193
7,summoner-10410143,8,lllllllllllllll,Challenger,566,64,,234,197
8,summoner-1684814,9,ZakAntihype,Challenger,550,90,,289,256
9,summoner-337765,10,Лелуш Британский,Challenger,502,118,,136,111
10,summoner-2782918,11,Slayer l33t,Challenger,493,60,,141,109
11,summoner-5340506,12,LCS Ðupliënce,Challenger,489,62,,166,143
12,summoner-14740135,13,Farbenfuchs,Challenger,475,61,,186,96
13,summoner-12401575,14,kapitanpomidor10,Challenger,472,42,,118,42
14,summoner-10841875,15,Ginoragood,Challenger,438,45,,122,66
15,summoner-273967,16,Bladesurge,Challenger,434,86,,146,125
16,summoner-12561973,17,starlord121,Challenger,432,56,,162,118
17,summoner-11960125,18,Sissor,Challenger,423,95,,423,394
18,summoner-952364,19,Dеath Wish,Challenger,404,56,,103,78
19,summoner-9610126,20,Close,Challenger,390,75,,171,137
20,summoner-95455,21,Kuroukihime Chan,Challenger,386,127,,164,117
21,summoner-12380217,22,Zarackkk IC 1101,Challenger,383,56,,129,118
22,summoner-163588,23,EkleDank,Challenger,367,109,,227,195
23,summoner-9630133,24,PoorLostSouls,Challenger,363,60,,128,102
24,summoner-14740137,25,MiPadreEsPutin,Challenger,353,62,,210,180
25,summoner-3785520,26,PRiNCE Nidhogg,Challenger,348,132,,240,207
26,summoner-5302220,27,HitomiLove,Challenger,345,107,,129,113
