#timestamp 1529982001115
#date 2018-06-26T03:00:01+00:00
#players 1000
#index,id,rank,name,tier,lp,level,proTeam,win,loss
0,summoner-22633277,1,VGIA Yoppa,Challenger,1257,140,,594,513
1,summoner-37802452,2,Kirei sama,Challenger,1248,117,,677,583
2,summoner-19160377,3,S04 Upset,Challenger,1194,111,,440,350
3,summoner-79987074,4,OOB Ayunie,Challenger,1163,66,,281,206
4,summoner-33447246,5,harry kane smurf,Challenger,1141,64,,281,188
5,summoner-21999355,6,Exileh,Challenger,1135,119,,447,376
6,summoner-23735326,7,VGIA Razørk,Challenger,1125,116,,395,313
7,summoner-84077683,8,it is destiny,Challenger,1014,60,,203,144
8,summoner-71136981,9,MagiFaker,Challenger,1001,68,,162,98
9,summoner-22331014,10,mouz Gistick,Challenger,991,101,,317,247
10,summoner-43573667,11,MSF xKenzuke,Challenger,983,145,,701,634
11,summoner-29776827,12,MagiFelixx,Challenger,953,109,,482,412
12,summoner-105996852,13,Euntoro,Challenger,936,115,,565,470
13,summoner-35432335,14,Kaostanza AoD,Challenger,922,99,,292,239
14,summoner-56236881,15,Kaos Malthael,Challenger,919,79,,186,102
15,summoner-20717177,16,FNC Rekkles,Challenger,910,123,,604,552
16,summoner-43541239,17,Hyyyyyy,Challenger,888,110,,373,281
17,summoner-34148603,18,EikaHoon,Challenger,865,148,,675,609
18,summoner-21045313,19,Mikyx,Challenger,859,103,,445,341
19,summoner-29935644,20,Abbedagge1,Challenger,859,99,,394,335
20,summoner-44635060,21,MagiFelix,Challenger,850,46,,125,63
21,summoner-21112739,22,HWA telracS,Challenger,849,56,,154,93
22,summoner-86259309,23,Jeff Atkins,Challenger,834,99,,374,318
23,summoner-74067492,24,no job adc,Challenger,808,123,,527,470
24,summoner-99996851,25,HWA Armut,Challenger,800,76,,214,166
25,summoner-40219771,26,M Human0id,Challenger,788,110,,397,346
26,summoner-53116940,27,BOLULU,Challenger,786,121,,395,338
27,summoner-22154740,28,styllEE,Challenger,781,80,,310,259
28,summoner-21528940,29,MRS Finn,Challenger,776,112,,444,384
29,summoner-22017510,30,shiber,Challenger,770,68,,175,111
30,summoner-96627066,31,felØ de se,Challenger,766,93,,422,366
